Transaction_id,customer_id,Card_Type,Card_Limit,card_id,purchase_date,purchase_amount,merchant_category,Payment_status,Applied_but_rejected,Rejection_reason
238,720,Gold,100000,2,30-04-202300:00:00,18812,Dining,Default,N,
1627,720,Gold,100000,2,27-03-202300:00:00,19752,Travel,Paid,N,
671,721,,,,,,,,Y,HighDebt
903,721,,,,,,,,Y,LowSalary
2039,721,,,,,,,,Y,LowSalary
630,722,,,,,,,,Y,LowCIBIL
1067,722,,,,,,,,Y,LowSalary
1223,722,,,,,,,,Y,LowCIBIL
1831,722,,,,,,,,Y,HighDebt
2049,722,,,,,,,,Y,LowSalary
625,723,Gold,100000,2,15-10-202300:00:00,10046,Dining,Paid,N,
1807,723,Platinum,300000,3,20-05-202300:00:00,42454,Electronics,Paid,N,
160,724,Platinum,300000,3,28-07-202300:00:00,38045,Dining,Paid,N,
1593,724,Signature,600000,4,05-10-202300:00:00,24611,Electronics,Paid,N,
1746,724,Signature,600000,4,13-02-202300:00:00,18060,Fuel,Paid,N,
196,725,,,,,,,,Y,LowCIBIL
450,725,,,,,,,,Y,UnstableEmployment
1747,725,,,,,,,,Y,UnstableEmployment
218,726,Gold,100000,2,28-01-202300:00:00,11289,Fuel,Paid,N,
1148,726,Gold,100000,2,01-01-202400:00:00,47558,Travel,Paid,N,
1938,726,Gold,100000,2,06-11-202300:00:00,31492,Travel,Paid,N,
268,727,Silver,50000,1,08-01-202300:00:00,2393,Fuel,Paid,N,
425,727,Gold,100000,2,27-07-202300:00:00,4249,Groceries,Paid,N,
553,727,Silver,50000,1,29-05-202300:00:00,49934,Dining,Paid,N,
1689,727,Silver,50000,1,06-09-202300:00:00,34818,Fuel,Paid,N,
1270,728,,,,,,,,Y,LowCIBIL
2109,728,,,,,,,,Y,LowCIBIL
555,729,Gold,100000,2,18-09-202300:00:00,1581,Travel,Paid,N,
781,729,Gold,100000,2,12-06-202300:00:00,9293,Dining,Paid,N,
976,729,Platinum,300000,3,29-04-202300:00:00,34828,Fuel,Paid,N,
1443,729,Gold,100000,2,31-03-202300:00:00,37646,Electronics,Paid,N,
1876,729,Platinum,300000,3,11-08-202300:00:00,10003,Fuel,Paid,N,
2075,729,Platinum,300000,3,31-03-202300:00:00,9063,Travel,Paid,N,
950,730,,,,,,,,Y,LowSalary
1131,730,,,,,,,,Y,HighDebt
1718,730,,,,,,,,Y,HighDebt
56,731,Signature,600000,4,10-12-202300:00:00,10524,Dining,Paid,N,
1244,734,Platinum,300000,3,04-12-202300:00:00,4481,Travel,Paid,N,
644,735,,,,,,,,Y,UnstableEmployment
682,735,,,,,,,,Y,UnstableEmployment
1318,735,,,,,,,,Y,HighDebt
2241,735,,,,,,,,Y,LowSalary
501,736,,,,,,,,Y,LowCIBIL
659,736,,,,,,,,Y,LowCIBIL
1613,736,,,,,,,,Y,LowSalary
1744,736,,,,,,,,Y,LowSalary
1196,737,Gold,100000,2,24-02-202300:00:00,36483,Electronics,Paid,N,
959,738,Signature,600000,4,09-02-202300:00:00,31862,Fuel,Paid,N,
1398,738,Platinum,300000,3,03-09-202300:00:00,42287,Electronics,Paid,N,
1728,738,Signature,600000,4,20-10-202300:00:00,39885,Fuel,Paid,N,
1968,738,Platinum,300000,3,02-02-202300:00:00,39227,Fuel,Paid,N,
619,739,Gold,100000,2,29-03-202300:00:00,12892,Fuel,Paid,N,
686,741,Gold,100000,2,02-01-202300:00:00,46618,Travel,Paid,N,
1646,741,Platinum,300000,3,30-03-202300:00:00,711,Electronics,Paid,N,
168,742,,,,,,,,Y,LowCIBIL
724,742,,,,,,,,Y,LowCIBIL
1778,742,,,,,,,,Y,HighDebt
791,743,,,,,,,,Y,LowCIBIL
2169,743,,,,,,,,Y,LowSalary
1453,744,,,,,,,,Y,HighDebt
531,745,Platinum,300000,3,11-08-202300:00:00,24015,Dining,Paid,N,
809,745,Platinum,300000,3,18-04-202300:00:00,11610,Electronics,Paid,N,
1361,745,Gold,100000,2,17-09-202300:00:00,48651,Groceries,Paid,N,
1748,745,Gold,100000,2,14-07-202300:00:00,24840,Groceries,Paid,N,
1902,745,Platinum,300000,3,31-08-202300:00:00,13780,Fuel,Paid,N,
14,748,Platinum,300000,3,13-07-202300:00:00,36085,Groceries,Paid,N,
918,748,Platinum,300000,3,08-08-202300:00:00,15543,Dining,Paid,N,
1894,748,Platinum,300000,3,10-02-202300:00:00,5424,Fuel,Paid,N,
1171,749,Platinum,300000,3,14-06-202300:00:00,36290,Fuel,Paid,N,
1648,749,Platinum,300000,3,29-01-202300:00:00,40295,Dining,Paid,N,
328,750,,,,,,,,Y,LowCIBIL
1065,750,,,,,,,,Y,LowSalary
742,751,Signature,600000,4,07-10-202300:00:00,47219,Electronics,Paid,N,
948,751,Platinum,300000,3,16-01-202300:00:00,43741,Dining,Paid,N,
1816,751,Signature,600000,4,15-03-202300:00:00,1095,Groceries,Paid,N,
1360,752,,,,,,,,Y,LowSalary
1899,752,,,,,,,,Y,HighDebt
1929,752,,,,,,,,Y,LowCIBIL
1292,753,Gold,100000,2,08-08-202300:00:00,1709,Dining,Paid,N,
545,754,,,,,,,,Y,LowCIBIL
867,754,,,,,,,,Y,LowCIBIL
1256,754,,,,,,,,Y,LowSalary
1373,754,,,,,,,,Y,UnstableEmployment
1470,754,,,,,,,,Y,LowCIBIL
117,755,Platinum,300000,3,30-07-202300:00:00,47998,Travel,Paid,N,
2294,755,Platinum,300000,3,20-06-202300:00:00,15589,Electronics,Paid,N,
2194,756,,,,,,,,Y,LowSalary
2297,756,,,,,,,,Y,HighDebt
1857,758,,,,,,,,Y,UnstableEmployment
1974,759,Gold,100000,2,19-01-202300:00:00,28614,Travel,Paid,N,
108,760,Platinum,300000,3,07-08-202300:00:00,43948,Fuel,Paid,N,
1723,761,,,,,,,,Y,LowCIBIL
1798,761,,,,,,,,Y,LowSalary
33,763,Platinum,300000,3,08-08-202300:00:00,29166,Fuel,Paid,N,
1579,763,Gold,100000,2,23-11-202300:00:00,953,Dining,Paid,N,
2149,763,Gold,100000,2,22-12-202300:00:00,39839,Travel,Paid,N,
1053,764,Platinum,300000,3,13-06-202300:00:00,37760,Travel,Paid,N,
1236,764,Platinum,300000,3,31-07-202300:00:00,16105,Groceries,Paid,N,
1713,764,Signature,600000,4,07-04-202300:00:00,21125,Groceries,Paid,N,
401,765,,,,,,,,Y,LowCIBIL
728,765,,,,,,,,Y,UnstableEmployment
1316,765,,,,,,,,Y,LowCIBIL
1624,765,,,,,,,,Y,LowSalary
1921,765,,,,,,,,Y,LowCIBIL
638,766,Platinum,300000,3,03-10-202300:00:00,20502,Dining,Paid,N,
1650,766,Gold,100000,2,20-11-202300:00:00,23744,Electronics,Paid,N,
147,769,Silver,50000,1,23-04-202300:00:00,47976,Travel,Paid,N,
201,769,Gold,100000,2,09-12-202300:00:00,19591,Electronics,Paid,N,
1277,769,Silver,50000,1,16-12-202300:00:00,578,Dining,Paid,N,
1482,769,Silver,50000,1,05-08-202300:00:00,35530,Electronics,Paid,N,
470,771,,,,,,,,Y,UnstableEmployment
1083,771,,,,,,,,Y,LowSalary
1654,771,,,,,,,,Y,LowSalary
2043,771,,,,,,,,Y,HighDebt
520,772,Gold,100000,2,25-01-202300:00:00,22076,Dining,Paid,N,
1279,772,Gold,100000,2,20-08-202300:00:00,25973,Groceries,Paid,N,
2052,772,Gold,100000,2,17-05-202300:00:00,46657,Fuel,Paid,N,
180,773,,,,,,,,Y,LowSalary
2159,773,,,,,,,,Y,LowSalary
2168,773,,,,,,,,Y,LowSalary
36,774,,,,,,,,Y,LowSalary
151,774,,,,,,,,Y,UnstableEmployment
411,774,,,,,,,,Y,LowSalary
1288,774,,,,,,,,Y,LowCIBIL
1432,774,,,,,,,,Y,LowCIBIL
697,775,Gold,100000,2,26-08-202300:00:00,22872,Fuel,Paid,N,
2189,775,Platinum,300000,3,08-12-202300:00:00,19205,Fuel,Paid,N,
1671,776,,,,,,,,Y,LowSalary
1724,776,,,,,,,,Y,LowCIBIL
1864,776,,,,,,,,Y,LowCIBIL
492,778,Platinum,300000,3,03-01-202300:00:00,42008,Groceries,Paid,N,
215,779,,,,,,,,Y,HighDebt
968,779,,,,,,,,Y,LowCIBIL
1961,779,,,,,,,,Y,HighDebt
785,780,Gold,100000,2,14-02-202300:00:00,2120,Travel,Paid,N,
1167,780,Silver,50000,1,23-03-202300:00:00,8356,Electronics,Paid,N,
2174,780,Gold,100000,2,26-02-202300:00:00,11595,Fuel,Paid,N,
676,781,Platinum,300000,3,02-11-202300:00:00,41756,Groceries,Paid,N,
1661,781,Platinum,300000,3,12-04-202300:00:00,49393,Electronics,Paid,N,
2176,781,Signature,600000,4,13-10-202300:00:00,20843,Groceries,Paid,N,
2299,781,Platinum,300000,3,05-04-202300:00:00,6109,Electronics,Paid,N,
251,782,Gold,100000,2,30-11-202300:00:00,24090,Electronics,Paid,N,
481,782,Gold,100000,2,20-09-202300:00:00,21481,Travel,Paid,N,
931,782,Platinum,300000,3,07-02-202300:00:00,37883,Groceries,Paid,N,
1153,782,Gold,100000,2,21-06-202300:00:00,5386,Groceries,Paid,N,
417,783,,,,,,,,Y,HighDebt
598,783,,,,,,,,Y,UnstableEmployment
746,783,,,,,,,,Y,LowSalary
1480,783,,,,,,,,Y,HighDebt
2211,783,,,,,,,,Y,LowSalary
249,784,,,,,,,,Y,HighDebt
1710,784,,,,,,,,Y,HighDebt
2123,784,,,,,,,,Y,HighDebt
2135,784,,,,,,,,Y,LowSalary
2188,784,,,,,,,,Y,HighDebt
2220,784,,,,,,,,Y,HighDebt
52,785,,,,,,,,Y,LowCIBIL
154,785,,,,,,,,Y,UnstableEmployment
463,785,,,,,,,,Y,UnstableEmployment
1604,785,,,,,,,,Y,LowCIBIL
1625,785,,,,,,,,Y,HighDebt
1634,785,,,,,,,,Y,HighDebt
1822,785,,,,,,,,Y,HighDebt
1792,786,Gold,100000,2,20-06-202300:00:00,6149,Dining,Paid,N,
564,787,,,,,,,,Y,LowCIBIL
1749,787,,,,,,,,Y,LowCIBIL
1771,787,,,,,,,,Y,HighDebt
649,788,,,,,,,,Y,LowSalary
1363,788,,,,,,,,Y,LowCIBIL
1751,788,,,,,,,,Y,LowSalary
163,789,Gold,100000,2,22-10-202300:00:00,36003,Electronics,Paid,N,
1668,789,Platinum,300000,3,29-06-202300:00:00,44322,Fuel,Paid,N,
2000,789,Gold,100000,2,10-04-202300:00:00,3935,Groceries,Paid,N,
2073,789,Gold,100000,2,26-05-202300:00:00,4271,Electronics,Paid,N,
509,791,,,,,,,,Y,HighDebt
823,791,,,,,,,,Y,LowCIBIL
18,792,Signature,600000,4,30-04-202300:00:00,32832,Groceries,Paid,N,
635,792,Platinum,300000,3,28-05-202300:00:00,6077,Groceries,Paid,N,
361,793,,,,,,,,Y,LowCIBIL
912,793,,,,,,,,Y,LowCIBIL
1040,793,,,,,,,,Y,LowSalary
1111,793,,,,,,,,Y,HighDebt
1660,793,,,,,,,,Y,LowCIBIL
547,794,Signature,600000,4,20-04-202300:00:00,42525,Fuel,Paid,N,
2154,794,Signature,600000,4,22-01-202300:00:00,38340,Travel,Paid,N,
496,795,,,,,,,,Y,HighDebt
1289,795,,,,,,,,Y,LowCIBIL
1601,795,,,,,,,,Y,LowCIBIL
1943,796,,,,,,,,Y,LowSalary
1951,796,,,,,,,,Y,UnstableEmployment
474,797,,,,,,,,Y,UnstableEmployment
1812,797,,,,,,,,Y,LowCIBIL
431,798,,,,,,,,Y,LowCIBIL
536,798,,,,,,,,Y,HighDebt
790,798,,,,,,,,Y,LowSalary
923,798,,,,,,,,Y,LowSalary
1218,798,,,,,,,,Y,HighDebt
1474,798,,,,,,,,Y,LowSalary
1449,799,,,,,,,,Y,UnstableEmployment
862,800,Platinum,300000,3,11-09-202300:00:00,42512,Fuel,Paid,N,
2093,801,Platinum,300000,3,12-02-202300:00:00,23995,Fuel,Paid,N,
797,802,,,,,,,,Y,LowSalary
945,802,,,,,,,,Y,HighDebt
1912,802,,,,,,,,Y,LowCIBIL
2160,802,,,,,,,,Y,LowSalary
2262,802,,,,,,,,Y,LowSalary
79,803,Platinum,300000,3,23-12-202300:00:00,36154,Fuel,Paid,N,
927,803,Gold,100000,2,27-02-202300:00:00,12225,Travel,Paid,N,
64,804,,,,,,,,Y,UnstableEmployment
1811,804,,,,,,,,Y,LowSalary
1853,804,,,,,,,,Y,UnstableEmployment
2277,804,,,,,,,,Y,LowCIBIL
714,805,,,,,,,,Y,HighDebt
1101,805,,,,,,,,Y,HighDebt
1168,805,,,,,,,,Y,LowSalary
358,806,,,,,,,,Y,LowCIBIL
1302,806,,,,,,,,Y,LowCIBIL
239,807,Gold,100000,2,06-10-202300:00:00,24627,Travel,Paid,N,
652,807,Platinum,300000,3,29-05-202300:00:00,31462,Groceries,Paid,N,
2045,807,Gold,100000,2,21-06-202300:00:00,13182,Groceries,Paid,N,
362,808,,,,,,,,Y,LowSalary
892,808,,,,,,,,Y,HighDebt
1283,808,,,,,,,,Y,HighDebt
1842,808,,,,,,,,Y,HighDebt
2022,809,,,,,,,,Y,LowCIBIL
2071,809,,,,,,,,Y,HighDebt
2260,809,,,,,,,,Y,HighDebt
2292,809,,,,,,,,Y,LowSalary
490,811,,,,,,,,Y,LowCIBIL
516,811,,,,,,,,Y,LowCIBIL
919,811,,,,,,,,Y,LowCIBIL
1044,811,,,,,,,,Y,UnstableEmployment
2117,811,,,,,,,,Y,LowSalary
2300,811,,,,,,,,Y,LowCIBIL
2200,812,Platinum,300000,3,05-12-202300:00:00,44507,Electronics,Paid,N,
2156,813,,,,,,,,Y,LowSalary
606,814,,,,,,,,Y,HighDebt
1618,814,,,,,,,,Y,LowSalary
632,815,,,,,,,,Y,HighDebt
617,816,Gold,100000,2,16-05-202300:00:00,20433,Fuel,Paid,N,
2001,816,Gold,100000,2,31-08-202300:00:00,36469,Electronics,Paid,N,
810,817,Signature,600000,4,05-02-202300:00:00,6573,Electronics,Paid,N,
839,817,Signature,600000,4,06-04-202300:00:00,24810,Electronics,Paid,N,
1795,817,Platinum,300000,3,04-09-202300:00:00,10665,Travel,Paid,N,
365,818,,,,,,,,Y,LowCIBIL
522,819,,,,,,,,Y,HighDebt
1802,819,,,,,,,,Y,HighDebt
1914,819,,,,,,,,Y,LowSalary
2087,819,,,,,,,,Y,UnstableEmployment
116,820,Gold,100000,2,13-01-202300:00:00,49284,Travel,Paid,N,
427,821,Signature,600000,4,05-07-202300:00:00,11853,Groceries,Paid,N,
477,821,Platinum,300000,3,27-01-202300:00:00,26493,Electronics,Paid,N,
526,821,Platinum,300000,3,10-02-202300:00:00,37966,Electronics,Paid,N,
1038,822,,,,,,,,Y,HighDebt
1216,822,,,,,,,,Y,UnstableEmployment
558,823,,,,,,,,Y,LowCIBIL
148,824,Platinum,300000,3,08-05-202300:00:00,14616,Groceries,Paid,N,
311,824,Platinum,300000,3,13-12-202300:00:00,9287,Fuel,Paid,N,
610,824,Platinum,300000,3,18-03-202300:00:00,12724,Fuel,Paid,N,
802,824,Platinum,300000,3,09-08-202300:00:00,21155,Fuel,Paid,N,
1439,824,Gold,100000,2,30-08-202300:00:00,30344,Fuel,Paid,N,
189,825,Gold,100000,2,17-10-202300:00:00,31022,Groceries,Paid,N,
874,825,Gold,100000,2,30-09-202300:00:00,7033,Dining,Paid,N,
130,826,Gold,100000,2,05-02-202300:00:00,20816,Dining,Paid,N,
333,826,Platinum,300000,3,23-06-202300:00:00,9272,Groceries,Paid,N,
718,826,Platinum,300000,3,15-10-202300:00:00,20143,Electronics,Paid,N,
755,826,Gold,100000,2,19-02-202300:00:00,31576,Fuel,Paid,N,
1030,826,Platinum,300000,3,15-01-202300:00:00,4395,Dining,Paid,N,
1496,826,Gold,100000,2,13-09-202300:00:00,9364,Travel,Paid,N,
65,827,Platinum,300000,3,19-02-202300:00:00,33907,Electronics,Paid,N,
949,827,Platinum,300000,3,02-02-202300:00:00,9747,Dining,Paid,N,
1973,827,Platinum,300000,3,02-10-202300:00:00,31305,Travel,Paid,N,
938,828,Platinum,300000,3,20-07-202300:00:00,10616,Fuel,Paid,N,
1092,828,Platinum,300000,3,05-08-202300:00:00,17374,Groceries,Paid,N,
1275,828,Platinum,300000,3,13-01-202300:00:00,49902,Electronics,Paid,N,
1349,828,Signature,600000,4,28-03-202300:00:00,12060,Groceries,Paid,N,
2232,828,Signature,600000,4,12-12-202300:00:00,35781,Travel,Paid,N,
468,829,Gold,100000,2,23-01-202300:00:00,14060,Electronics,Paid,N,
684,829,Gold,100000,2,20-09-202300:00:00,48570,Electronics,Paid,N,
1004,829,Gold,100000,2,19-06-202300:00:00,29218,Groceries,Paid,N,
1051,829,Gold,100000,2,23-02-202300:00:00,37174,Electronics,Paid,N,
2203,829,Gold,100000,2,17-01-202300:00:00,11119,Electronics,Paid,N,
832,830,,,,,,,,Y,LowSalary
2031,830,,,,,,,,Y,LowSalary
226,831,,,,,,,,Y,HighDebt
514,831,,,,,,,,Y,LowCIBIL
1023,831,,,,,,,,Y,HighDebt
1181,832,,,,,,,,Y,UnstableEmployment
1698,832,,,,,,,,Y,LowSalary
2284,832,,,,,,,,Y,LowSalary
1204,833,,,,,,,,Y,LowCIBIL
1362,833,,,,,,,,Y,UnstableEmployment
1945,833,,,,,,,,Y,HighDebt
588,834,,,,,,,,Y,HighDebt
848,834,,,,,,,,Y,HighDebt
873,834,,,,,,,,Y,LowCIBIL
1502,834,,,,,,,,Y,HighDebt
615,836,Gold,100000,2,11-12-202300:00:00,13536,Groceries,Paid,N,
707,836,Platinum,300000,3,11-12-202300:00:00,11194,Dining,Paid,N,
484,837,,,,,,,,Y,UnstableEmployment
906,837,,,,,,,,Y,LowSalary
1241,837,,,,,,,,Y,LowCIBIL
1670,838,Gold,100000,2,11-07-202300:00:00,38363,Travel,Paid,N,
1837,838,Gold,100000,2,10-12-202300:00:00,43248,Fuel,Paid,N,
1087,839,,,,,,,,Y,UnstableEmployment
2145,839,,,,,,,,Y,LowCIBIL
2166,840,,,,,,,,Y,LowSalary
280,841,Platinum,300000,3,02-06-202300:00:00,11732,Fuel,Paid,N,
1115,841,Platinum,300000,3,23-03-202300:00:00,7362,Groceries,Paid,N,
1055,842,Platinum,300000,3,16-05-202300:00:00,42998,Travel,Paid,N,
1249,842,Platinum,300000,3,09-11-202300:00:00,6182,Travel,Paid,N,
1669,842,Platinum,300000,3,14-08-202300:00:00,36511,Groceries,Paid,N,
1817,842,Gold,100000,2,19-01-202300:00:00,30092,Electronics,Paid,N,
1860,842,Platinum,300000,3,27-07-202300:00:00,1947,Groceries,Paid,N,
193,843,,,,,,,,Y,UnstableEmployment
340,843,,,,,,,,Y,HighDebt
2288,843,,,,,,,,Y,LowCIBIL
864,844,Platinum,300000,3,22-01-202300:00:00,3009,Electronics,Paid,N,
1000,844,Platinum,300000,3,19-11-202300:00:00,7219,Groceries,Paid,N,
1114,844,Platinum,300000,3,22-09-202300:00:00,40254,Dining,Paid,N,
1619,844,Platinum,300000,3,06-02-202300:00:00,42688,Dining,Paid,N,
2138,844,Gold,100000,2,23-09-202300:00:00,18756,Dining,Default,N,
260,845,,,,,,,,Y,LowSalary
888,845,,,,,,,,Y,LowCIBIL
1135,845,,,,,,,,Y,UnstableEmployment
572,846,Gold,100000,2,25-11-202300:00:00,566,Fuel,Paid,N,
1632,846,Platinum,300000,3,16-10-202300:00:00,29240,Fuel,Paid,N,
1647,846,Gold,100000,2,03-06-202300:00:00,47077,Groceries,Paid,N,
662,847,,,,,,,,Y,UnstableEmployment
990,847,,,,,,,,Y,LowSalary
1414,847,,,,,,,,Y,LowCIBIL
880,849,Gold,100000,2,13-12-202300:00:00,46309,Electronics,Paid,N,
1550,849,Platinum,300000,3,10-02-202300:00:00,33608,Electronics,Paid,N,
1573,849,Gold,100000,2,01-01-202400:00:00,3957,Travel,Paid,N,
16,850,Gold,100000,2,27-12-202300:00:00,4332,Groceries,Paid,N,
1287,850,Silver,50000,1,27-12-202300:00:00,8917,Dining,Paid,N,
1738,850,Gold,100000,2,14-09-202300:00:00,30274,Groceries,Default,N,
1809,850,Gold,100000,2,04-06-202300:00:00,9304,Travel,Paid,N,
482,851,,,,,,,,Y,UnstableEmployment
511,851,,,,,,,,Y,UnstableEmployment
998,851,,,,,,,,Y,LowCIBIL
1407,851,,,,,,,,Y,UnstableEmployment
2195,851,,,,,,,,Y,LowSalary
442,852,Platinum,300000,3,16-02-202300:00:00,15667,Fuel,Paid,N,
1616,853,,,,,,,,Y,LowSalary
2111,853,,,,,,,,Y,UnstableEmployment
98,854,Gold,100000,2,01-12-202300:00:00,38453,Fuel,Paid,N,
350,854,Gold,100000,2,24-05-202300:00:00,48279,Groceries,Paid,N,
1794,854,Gold,100000,2,03-09-202300:00:00,2451,Electronics,Paid,N,
274,855,,,,,,,,Y,UnstableEmployment
769,855,,,,,,,,Y,UnstableEmployment
1094,855,,,,,,,,Y,HighDebt
2114,855,,,,,,,,Y,HighDebt
1201,856,Gold,100000,2,16-02-202300:00:00,26787,Fuel,Paid,N,
1211,856,Gold,100000,2,02-09-202300:00:00,44747,Electronics,Paid,N,
1314,856,Silver,50000,1,26-12-202300:00:00,20165,Electronics,Paid,N,
1799,856,Gold,100000,2,14-12-202300:00:00,10246,Dining,Paid,N,
1916,858,Platinum,300000,3,31-07-202300:00:00,27349,Electronics,Paid,N,
2026,858,Platinum,300000,3,08-08-202300:00:00,42622,Travel,Paid,N,
772,859,Silver,50000,1,11-11-202300:00:00,14874,Fuel,Paid,N,
1258,859,Gold,100000,2,01-04-202300:00:00,17484,Fuel,Paid,N,
182,860,Platinum,300000,3,03-05-202300:00:00,48117,Travel,Paid,N,
745,860,Platinum,300000,3,09-12-202300:00:00,21286,Groceries,Paid,N,
169,861,,,,,,,,Y,UnstableEmployment
1086,861,,,,,,,,Y,UnstableEmployment
1879,861,,,,,,,,Y,UnstableEmployment
45,862,,,,,,,,Y,LowCIBIL
1358,862,,,,,,,,Y,HighDebt
1960,862,,,,,,,,Y,UnstableEmployment
2280,862,,,,,,,,Y,LowSalary
748,863,,,,,,,,Y,LowCIBIL
27,864,,,,,,,,Y,LowSalary
1298,864,,,,,,,,Y,HighDebt
1570,864,,,,,,,,Y,LowCIBIL
1773,864,,,,,,,,Y,LowSalary
1242,865,Platinum,300000,3,14-11-202300:00:00,10367,Fuel,Paid,N,
1926,865,Platinum,300000,3,30-11-202300:00:00,36521,Dining,Paid,N,
2253,865,Platinum,300000,3,02-02-202300:00:00,38692,Travel,Paid,N,
393,866,Signature,600000,4,23-05-202300:00:00,23683,Fuel,Paid,N,
762,866,Signature,600000,4,19-06-202300:00:00,38277,Fuel,Paid,N,
335,867,Platinum,300000,3,22-07-202300:00:00,1711,Groceries,Paid,N,
568,867,Gold,100000,2,22-11-202300:00:00,12189,Fuel,Paid,N,
1028,867,Platinum,300000,3,30-03-202300:00:00,1267,Travel,Paid,N,
1041,867,Platinum,300000,3,11-07-202300:00:00,11834,Electronics,Paid,N,
2254,867,Platinum,300000,3,27-05-202300:00:00,4881,Travel,Paid,N,
597,868,Platinum,300000,3,16-05-202300:00:00,27527,Dining,Paid,N,
924,869,Signature,600000,4,07-11-202300:00:00,42346,Fuel,Paid,N,
1370,869,Platinum,300000,3,13-03-202300:00:00,10218,Electronics,Paid,N,
1477,869,Signature,600000,4,11-06-202300:00:00,19657,Electronics,Paid,N,
535,870,Platinum,300000,3,04-02-202300:00:00,1226,Travel,Default,N,
1497,870,Platinum,300000,3,03-06-202300:00:00,36945,Dining,Paid,N,
2094,870,Platinum,300000,3,14-02-202300:00:00,8934,Fuel,Paid,N,
143,871,,,,,,,,Y,LowSalary
85,872,,,,,,,,Y,LowCIBIL
479,872,,,,,,,,Y,LowSalary
554,872,,,,,,,,Y,LowCIBIL
1908,872,,,,,,,,Y,HighDebt
1133,873,,,,,,,,Y,HighDebt
1230,873,,,,,,,,Y,UnstableEmployment
1251,873,,,,,,,,Y,UnstableEmployment
2019,873,,,,,,,,Y,UnstableEmployment
165,874,,,,,,,,Y,UnstableEmployment
381,874,,,,,,,,Y,LowCIBIL
1554,874,,,,,,,,Y,LowSalary
2206,874,,,,,,,,Y,UnstableEmployment
1491,875,,,,,,,,Y,UnstableEmployment
1764,875,,,,,,,,Y,LowSalary
352,876,Platinum,300000,3,18-12-202300:00:00,27208,Dining,Paid,N,
995,876,Platinum,300000,3,09-10-202300:00:00,1308,Travel,Paid,N,
1430,876,Platinum,300000,3,10-11-202300:00:00,34728,Dining,Paid,N,
1436,876,Gold,100000,2,17-08-202300:00:00,29061,Travel,Paid,N,
287,877,Gold,100000,2,31-08-202300:00:00,37429,Electronics,Default,N,
1495,877,Gold,100000,2,18-03-202300:00:00,37266,Electronics,Paid,N,
1097,878,Platinum,300000,3,07-01-202300:00:00,9979,Fuel,Paid,N,
1126,878,Gold,100000,2,13-12-202300:00:00,43379,Travel,Paid,N,
1235,878,Platinum,300000,3,02-03-202300:00:00,14985,Electronics,Paid,N,
2181,878,Gold,100000,2,01-09-202300:00:00,8347,Dining,Paid,N,
255,879,Gold,100000,2,22-12-202300:00:00,7670,Electronics,Paid,N,
763,879,Gold,100000,2,22-01-202300:00:00,35381,Travel,Paid,N,
877,879,Gold,100000,2,30-07-202300:00:00,4432,Groceries,Paid,N,
1109,879,Gold,100000,2,27-04-202300:00:00,9990,Travel,Paid,N,
2037,879,Gold,100000,2,26-08-202300:00:00,2237,Travel,Paid,N,
2286,879,Platinum,300000,3,21-07-202300:00:00,3023,Dining,Paid,N,
120,880,Platinum,300000,3,24-08-202300:00:00,41328,Dining,Paid,N,
952,880,Gold,100000,2,11-05-202300:00:00,21558,Groceries,Paid,N,
1359,880,Gold,100000,2,11-04-202300:00:00,32163,Dining,Paid,N,
230,881,,,,,,,,Y,UnstableEmployment
907,881,,,,,,,,Y,UnstableEmployment
916,881,,,,,,,,Y,LowCIBIL
1413,881,,,,,,,,Y,UnstableEmployment
2290,881,,,,,,,,Y,LowCIBIL
37,882,Platinum,300000,3,23-03-202300:00:00,3081,Electronics,Paid,N,
872,882,Signature,600000,4,13-03-202300:00:00,48770,Travel,Paid,N,
1533,882,Signature,600000,4,28-08-202300:00:00,34138,Fuel,Paid,N,
2040,882,Platinum,300000,3,20-12-202300:00:00,20438,Dining,Paid,N,
423,883,Gold,100000,2,24-08-202300:00:00,17321,Groceries,Paid,N,
424,883,Platinum,300000,3,21-10-202300:00:00,43662,Electronics,Paid,N,
2248,884,Gold,100000,2,20-04-202300:00:00,14935,Electronics,Paid,N,
68,885,,,,,,,,Y,LowSalary
277,885,,,,,,,,Y,LowSalary
115,886,,,,,,,,Y,LowCIBIL
1313,886,,,,,,,,Y,UnstableEmployment
1686,886,,,,,,,,Y,LowSalary
282,887,Gold,100000,2,05-09-202300:00:00,18009,Dining,Paid,N,
964,887,Platinum,300000,3,09-06-202300:00:00,19628,Dining,Paid,N,
1874,887,Gold,100000,2,26-12-202300:00:00,10500,Fuel,Paid,N,
172,888,,,,,,,,Y,UnstableEmployment
390,889,Gold,100000,2,04-11-202300:00:00,30961,Dining,Paid,N,
1102,889,Platinum,300000,3,16-05-202300:00:00,36194,Electronics,Paid,N,
1596,889,Gold,100000,2,21-03-202300:00:00,21804,Electronics,Paid,N,
1688,889,Platinum,300000,3,14-07-202300:00:00,17893,Fuel,Paid,N,
2106,889,Platinum,300000,3,30-10-202300:00:00,3265,Electronics,Paid,N,
1513,890,,,,,,,,Y,LowCIBIL
1673,890,,,,,,,,Y,HighDebt
2126,890,,,,,,,,Y,HighDebt
285,891,Gold,100000,2,03-05-202300:00:00,3617,Fuel,Paid,N,
290,891,Gold,100000,2,14-08-202300:00:00,4542,Groceries,Paid,N,
